-1.8493731225697094, 1.0367712788463597, 0.09852123692742609, Move_forward, 1, 1
-1.8419276853688662, 1.033711104620463, 0.09852393452863112, Move_forward, 1, 1
-1.8344697420785712, 1.0306456887825095, 0.09852912172390386, Move_forward, 1, 1
-1.8270047088268462, 1.0275772940271701, 0.09853569816967095, Move_forward, 1, 1
-1.8195396810952131, 1.0245088588739788, 0.09854219505212311, Move_forward, 1, 1
-1.8120817617592173, 1.0214433165481651, 0.09854714092646608, Move_forward, 1, 1
-1.8046363866084314, 1.0183829102999762, 0.09854941476332918, Move_forward, 1, 1
-1.7972060417444304, 1.0153286681671236, 0.09854850871315232, Move_forward, 1, 1
-1.7897896763421541, 1.0122801626079625, 0.09854464707616231, Move_forward, 1, 1
-1.7823829500400368, 1.0092356127102213, 0.09853873870542322, Move_forward, 1, 1
-1.774979256028331, 1.0061923050245396, 0.09853217250393642, Move_forward, 1, 1
-1.7675712770492233, 1.003147233363377, 0.09852649781972406, Move_forward, 1, 1
-1.7601527065182214, 1.0000978064398591, 0.09852305984220702, Move_forward, 1, 1
-1.7527197299809814, 0.9970424569717786, 0.09852267666766787, Move_forward, 1, 1
-1.7452719202431966, 0.993981009751795, 0.09852544024089724, Move_forward, 1, 1
-1.737812337519927, 0.9909147229118704, 0.09853069416269958, Move_forward, 1, 1
-1.730346811293015, 0.987845992798873, 0.09853719428996287, Move_forward, 1, 1
-1.7228825711588391, 0.9847777912262878, 0.0985434090169065, Move_forward, 1, 1
-1.7154265466909306, 0.9817129666545059, 0.09854788196755965, Move_forward, 1, 1
-1.7079837356505447, 0.9786535734527463, 0.09854956973083842, Move_forward, 1, 1
-1.700556025782307, 0.9756003876007462, 0.0985480795517692, Move_forward, 1, 1
-1.693141749501349, 0.972552723643841, 0.09854375798101567, Move_forward, 1, 1
-1.6857360772829182, 0.9695085963978498, 0.09853761296720254, Move_forward, 1, 1
-1.6783321562708144, 0.9664651889783066, 0.09853108451722614, Move_forward, 1, 1
-1.6709227241259, 0.9634195161789297, 0.09852571097726276, Move_forward, 1, 1
-1.6635018169954698, 0.960369126539049, 0.09852276496785568, Move_forward, 1, 1
-1.6560661702949657, 0.9573126781406254, 0.09852294653332981, Move_forward, 1, 1
-1.6486159847889217, 0.9542502535092383, 0.09852621229396837, Move_forward, 1, 1
-1.6411548794897477, 0.9511833402534801, 0.09853178624069935, Move_forward, 1, 1
-1.6336890423355221, 0.9481144819483227, 0.09853834911237774, Move_forward, 1, 1
-1.6262257765808474, 0.9450466806239397, 0.0985443557763238, Move_forward, 1, 1
-1.618771782937648, 0.9419826906334607, 0.0985483997403782, Move_forward, 1, 1
-1.6113315813344489, 0.9389243699113228, 0.09854953815169507, Move_forward, 1, 1
-1.6039064451995022, 0.9358722419063616, 0.0985475060444983, Move_forward, 1, 1
-1.5964941010503828, 0.9328253720968409, 0.09854277614292994, Move_forward, 1, 1
-1.5890892647840886, 0.9297815884342135, 0.09853645239629356, Move_forward, 1, 1
-1.5816848872553202, 0.926737993342311, 0.09853001808200837, Move_forward, 1, 1
-1.574273813975161, 0.9236916459422801, 0.09852499080590241, Move_forward, 1, 1
-1.5668504673131565, 0.9206402535277587, 0.09852256205942383, Move_forward, 1, 1
-1.5594121563077978, 0.9175827099673372, 0.09852330915251109, Move_forward, 1, 1
-1.5519597080732899, 0.9145193552469122, 0.09852705415743168, Move_forward, 1, 1
-1.5444972737568647, 0.9114518957081903, 0.09853290768201826, Move_forward, 1, 1
-1.5370313542050014, 0.9083830035457131, 0.09853948548160274, Move_forward, 1, 1
-1.5295692725238927, 0.9053156889476721, 0.09854524042675128, Move_forward, 1, 1
-1.5221174511351685, 0.9022525918736294, 0.09854882614253975, Move_forward, 1, 1
-1.5146798987599948, 0.8991953601238992, 0.0985494070686257, Move_forward, 1, 1
-1.5072572651068101, 0.8961442607654021, 0.09854684792238738, Move_forward, 1, 1
-1.4998466875970993, 0.8930981171274815, 0.09854174429728685, Move_forward, 1, 1
-1.492442466559483, 0.890054586342493, 0.09853528828716615, Move_forward, 1, 1
-1.4850374085272338, 0.8870107115126136, 0.09852899565559486, Move_forward, 1, 1
-1.477624519521267, 0.8839636177394206, 0.09852435197985737, Move_forward, 1, 1
-1.4701986491245653, 0.8809111879261878, 0.09852245858842298, Move_forward, 1, 1
-1.4627576997497074, 0.8778525598514413, 0.09852376563160117, Move_forward, 1, 1
-1.4553031187758632, 0.8747883284637074, 0.09852796201248396, Move_forward, 1, 1
-1.447839558980189, 0.8717204063009707, 0.09853405175854318, Move_forward, 1, 1
-1.4403737863005692, 0.8686515745231579, 0.0985405960517454, Move_forward, 1, 1
-1.432913089755598, 0.8655848293046322, 0.09854605714950242, Move_forward, 1, 1
-1.4254635661065753, 0.8625226767388614, 0.09854915848346643, Move_forward, 1, 1
-1.4180286832706257, 0.8594665423245628, 0.0985491776984035, Move_forward, 1, 1
-1.4106084624409694, 0.8564164347734559, 0.09854611014900869, Move_forward, 1, 1
-1.4031994730909403, 0.8533709439566095, 0.09854067010518072, Move_forward, 1, 1
-1.3957956420480317, 0.8503275734770169, 0.09853412928230436, Move_forward, 1, 1
-1.3883896845450308, 0.8472833289079283, 0.09852802485766049, Move_forward, 1, 1
-1.3809748185851929, 0.844235422488315, 0.09852379928256269, Move_forward, 1, 1
-1.37354635881739, 0.8411819282904124, 0.09852245534549478, Move_forward, 1, 1
-1.3661028164261737, 0.8381222343329683, 0.09852431258169679, Move_forward, 1, 1
-1.3586462484161286, 0.8350571861555005, 0.09852892912654151, Move_forward, 1, 1
-1.351181774992909, 0.8319888884359774, 0.09853521002687726, Move_forward, 1, 1
-1.3437163773993166, 0.8289202108372496, 0.09854167267437886, Move_forward, 1, 1
-1.336257256859222, 0.8258541134455041, 0.09854679998317155, Move_forward, 1, 1
-1.3288101394965672, 0.8227929500016716, 0.09854939434584054, Move_forward, 1, 1
-1.3213779268236667, 0.8197379131802959, 0.09854885171211464, Move_forward, 1, 1
-1.3139600113735737, 0.8166887532781382, 0.098545298109677, Move_forward, 1, 1
-1.3065524200154846, 0.8136438371247063, 0.0985395614448796, Move_forward, 1, 1
-1.299148750888141, 0.8106005332121734, 0.09853298393125012, Move_forward, 1, 1
-1.29174168159694, 0.8075558316451448, 0.09852711288721364, Move_forward, 1, 1
-1.2843246920197477, 0.8045070523059783, 0.09852333682550202, Move_forward, 1, 1
-1.276893596295542, 0.8014524745838811, 0.09852255234970976, Move_forward, 1, 1
-1.2694475253096775, 0.7983917412285872, 0.09852494592673706, Move_forward, 1, 1
-1.261989130582541, 0.7953259421590773, 0.09852994832725753, Move_forward, 1, 1
-1.2545239621139153, 0.7922573587239276, 0.09853637394856513, Move_forward, 1, 1
-1.2470591650729723, 0.7891889279708819, 0.09854270746131907, Move_forward, 1, 1
-1.2396017998133768, 0.786123552083069, 0.09854746351093627, Move_forward, 1, 1
